"id","appID","timestamp","action","user_id","lite"
"32630","1332","2018-03-20 11:27:01.315+00","unpause(""2018-03-20T11:11:07.607Z/2018-03-20T11:16:07.607Z"", 5)","44","f"
"32631","1333","2018-03-20 11:27:02.242+00","unpause(""2018-03-20T11:11:08.534Z/2018-03-20T11:16:08.534Z"", 5)","44","f"
"32632","1334","2018-03-20 11:27:03.316+00","unpause(""2018-03-20T11:11:09.606Z/2018-03-20T11:16:09.606Z"", 5)","44","f"
"32633","1335","2018-03-20 11:27:04.729+00","unpause(""2018-03-20T11:11:11.020Z/2018-03-20T11:16:11.020Z"", 5)","44","f"
"32634","1336","2018-03-20 11:27:09.557+00","unpause(""2018-03-20T11:11:15.847Z/2018-03-20T11:16:15.847Z"", 5)","44","f"
"32635","1337","2018-03-20 11:27:11.458+00","unpause(""2018-03-20T11:11:17.749Z/2018-03-20T11:16:17.749Z"", 5)","44","f"
"32636","1338","2018-03-20 11:27:22.644+00","unpause(""2018-03-20T11:11:29.351Z/2018-03-20T11:16:29.351Z"", 5)","44","f"
"32637","1339","2018-03-20 11:37:18.51+00","unpause(""2018-03-20T11:25:08.887Z/2018-03-20T11:30:08.887Z"", 5)","44","f"
"32638","1340","2018-03-20 11:37:36.367+00","unpause(""2018-03-20T11:25:14.689Z/2018-03-20T11:30:14.689Z"", 5)","44","f"
"32639","1341","2018-03-20 11:37:38.845+00","unpause(""2018-03-20T11:25:15.713Z/2018-03-20T11:30:15.713Z"", 5)","44","f"
"32640","1342","2018-03-20 11:38:10.997+00","pause(""2018-03-20T11:38:10.985Z/2018-03-20T11:43:10.985Z"", 5)","44","f"
"32641","1343","2018-03-20 11:39:30.223+00","pause(""2018-03-20T11:39:30.205Z/2018-03-20T11:44:30.205Z"", 5)","44","f"
"32642","1344","2018-03-20 11:39:33.142+00","pause(""2018-03-20T11:39:33.130Z/2018-03-20T11:44:33.130Z"", 5)","44","f"
"32643","1345","2018-03-20 11:39:38.08+00","pause(""2018-03-20T11:39:38.053Z/2018-03-20T11:44:38.053Z"", 5)","44","f"
"32644","1346","2018-03-20 11:39:38.997+00","pause(""2018-03-20T11:39:38.980Z/2018-03-20T11:44:38.980Z"", 5)","44","f"
"32645","1347","2018-03-20 11:39:39.87+00","pause(""2018-03-20T11:39:39.859Z/2018-03-20T11:44:39.859Z"", 5)","44","f"
"32646","1348","2018-03-20 11:39:41.38+00","pause(""2018-03-20T11:39:41.369Z/2018-03-20T11:44:41.369Z"", 5)","44","f"
"32647","1349","2018-03-20 11:39:42.457+00","pause(""2018-03-20T11:39:42.441Z/2018-03-20T11:44:42.441Z"", 5)","44","f"
"32648","1350","2018-03-20 11:39:44.842+00","pause(""2018-03-20T11:39:44.830Z/2018-03-20T11:44:44.830Z"", 5)","44","f"
"32649","1351","2018-03-20 11:39:48.799+00","pause(""2018-03-20T11:39:48.779Z/2018-03-20T11:44:48.779Z"", 5)","44","f"
"32650","1352","2018-03-20 11:39:59.272+00","pause(""2018-03-20T11:39:59.260Z/2018-03-20T11:44:59.260Z"", 5)","44","f"
"32651","1353","2018-03-20 11:40:01.124+00","pause(""2018-03-20T11:40:01.112Z/2018-03-20T11:45:01.112Z"", 5)","44","f"
"32652","1354","2018-03-20 11:40:05.163+00","pause(""2018-03-20T11:40:05.156Z/2018-03-20T11:45:05.156Z"", 5)","44","f"
"32653","1355","2018-03-20 11:40:05.168+00","pause(""2018-03-20T11:40:05.157Z/2018-03-20T11:45:05.157Z"", 5)","44","f"
"32654","1356","2018-03-20 11:40:12.059+00","pause(""2018-03-20T11:40:12.034Z/2018-03-20T11:45:12.034Z"", 5)","44","f"
"32655","1357","2018-03-20 11:40:13.124+00","pause(""2018-03-20T11:40:13.104Z/2018-03-20T11:45:13.104Z"", 5)","44","f"
"32656","1358","2018-03-20 11:40:16.047+00","pause(""2018-03-20T11:40:16.030Z/2018-03-20T11:45:16.030Z"", 5)","44","f"
"32657","1359","2018-03-20 11:40:17.948+00","pause(""2018-03-20T11:40:17.931Z/2018-03-20T11:45:17.931Z"", 5)","44","f"
"32658","1360","2018-03-20 11:40:19.26+00","pause(""2018-03-20T11:40:19.247Z/2018-03-20T11:45:19.247Z"", 5)","44","f"
"32659","1361","2018-03-20 11:40:20.136+00","pause(""2018-03-20T11:40:20.124Z/2018-03-20T11:45:20.124Z"", 5)","44","f"
"32660","1362","2018-03-20 11:40:26.775+00","pause(""2018-03-20T11:40:26.754Z/2018-03-20T11:45:26.754Z"", 5)","44","f"
"32661","1363","2018-03-20 11:40:29.746+00","pause(""2018-03-20T11:40:29.728Z/2018-03-20T11:45:29.728Z"", 5)","44","f"
"32662","1364","2018-03-20 11:40:35.054+00","pause(""2018-03-20T11:40:35.042Z/2018-03-20T11:45:35.042Z"", 5)","44","f"
"32663","1365","2018-03-20 11:40:36.029+00","pause(""2018-03-20T11:40:36.017Z/2018-03-20T11:45:36.017Z"", 5)","44","f"
"32664","1366","2018-03-20 11:40:39.54+00","pause(""2018-03-20T11:40:39.527Z/2018-03-20T11:45:39.527Z"", 5)","44","f"
"32665","1367","2018-03-20 11:40:41.002+00","pause(""2018-03-20T11:40:40.990Z/2018-03-20T11:45:40.990Z"", 5)","44","f"
"32666","1368","2018-03-20 11:40:47.973+00","pause(""2018-03-20T11:40:47.961Z/2018-03-20T11:45:47.961Z"", 5)","44","f"
"32667","1369","2018-03-20 11:40:55.871+00","pause(""2018-03-20T11:40:55.859Z/2018-03-20T11:45:55.859Z"", 5)","44","f"
"32668","1370","2018-03-20 11:40:58.552+00","pause(""2018-03-20T11:40:58.540Z/2018-03-20T11:45:58.540Z"", 5)","44","f"
"32669","1371","2018-03-20 11:41:00.551+00","pause(""2018-03-20T11:41:00.539Z/2018-03-20T11:46:00.539Z"", 5)","44","f"
"32670","1372","2018-03-20 11:41:04.986+00","pause(""2018-03-20T11:41:04.975Z/2018-03-20T11:46:04.975Z"", 5)","44","f"
"32671","1373","2018-03-20 11:41:10.496+00","pause(""2018-03-20T11:41:10.483Z/2018-03-20T11:46:10.483Z"", 5)","44","f"
"32672","1374","2018-03-20 11:41:11.47+00","pause(""2018-03-20T11:41:11.459Z/2018-03-20T11:46:11.459Z"", 5)","44","f"
"32673","1375","2018-03-20 11:41:12.349+00","pause(""2018-03-20T11:41:12.336Z/2018-03-20T11:46:12.336Z"", 5)","44","f"
"32674","1376","2018-03-20 11:41:13.381+00","pause(""2018-03-20T11:41:13.360Z/2018-03-20T11:46:13.360Z"", 5)","44","f"
"32675","1377","2018-03-20 11:41:18.398+00","pause(""2018-03-20T11:41:18.381Z/2018-03-20T11:46:18.381Z"", 5)","44","f"
"32676","1378","2018-03-20 11:41:19.37+00","pause(""2018-03-20T11:41:19.356Z/2018-03-20T11:46:19.356Z"", 5)","44","f"
"32677","1379","2018-03-20 11:41:20.733+00","pause(""2018-03-20T11:41:20.721Z/2018-03-20T11:46:20.721Z"", 5)","44","f"
"32678","1380","2018-03-20 11:41:21.66+00","pause(""2018-03-20T11:41:21.647Z/2018-03-20T11:46:21.647Z"", 5)","44","f"
"32679","1381","2018-03-20 11:41:23.161+00","pause(""2018-03-20T11:41:23.156Z/2018-03-20T11:46:23.156Z"", 5)","44","f"
"32680","1382","2018-03-20 11:41:24.198+00","pause(""2018-03-20T11:41:24.183Z/2018-03-20T11:46:24.183Z"", 5)","44","f"
"32681","1383","2018-03-20 11:41:25.169+00","pause(""2018-03-20T11:41:25.157Z/2018-03-20T11:46:25.157Z"", 5)","44","f"
"32682","1384","2018-03-20 11:41:27.07+00","pause(""2018-03-20T11:41:27.059Z/2018-03-20T11:46:27.059Z"", 5)","44","f"
"32683","1385","2018-03-20 11:41:28.533+00","pause(""2018-03-20T11:41:28.521Z/2018-03-20T11:46:28.521Z"", 5)","44","f"
"32684","1386","2018-03-20 11:41:29.557+00","pause(""2018-03-20T11:41:29.545Z/2018-03-20T11:46:29.545Z"", 5)","44","f"
"32685","1387","2018-03-20 11:41:30.483+00","pause(""2018-03-20T11:41:30.471Z/2018-03-20T11:46:30.471Z"", 5)","44","f"
"32686","1388","2018-03-20 11:41:35.952+00","pause(""2018-03-20T11:41:35.931Z/2018-03-20T11:46:35.931Z"", 5)","44","f"
"32687","1389","2018-03-20 11:41:36.982+00","pause(""2018-03-20T11:41:36.955Z/2018-03-20T11:46:36.955Z"", 5)","44","f"
"32688","1390","2018-03-20 11:41:38.332+00","pause(""2018-03-20T11:41:38.320Z/2018-03-20T11:46:38.320Z"", 5)","44","f"
"32689","1391","2018-03-20 11:41:39.852+00","pause(""2018-03-20T11:41:39.831Z/2018-03-20T11:46:39.831Z"", 5)","44","f"
"32690","1392","2018-03-20 11:41:40.776+00","pause(""2018-03-20T11:41:40.757Z/2018-03-20T11:46:40.757Z"", 5)","44","f"
"32691","1393","2018-03-20 11:41:41.735+00","pause(""2018-03-20T11:41:41.730Z/2018-03-20T11:46:41.730Z"", 5)","44","f"
"32692","1394","2018-03-20 11:41:42.725+00","pause(""2018-03-20T11:41:42.707Z/2018-03-20T11:46:42.707Z"", 5)","44","f"
"32693","1395","2018-03-20 11:41:45.547+00","pause(""2018-03-20T11:41:45.535Z/2018-03-20T11:46:45.535Z"", 5)","44","f"
"32694","1396","2018-03-20 11:41:46.522+00","pause(""2018-03-20T11:41:46.510Z/2018-03-20T11:46:46.510Z"", 5)","44","f"
"32695","1397","2018-03-20 11:41:53.25+00","pause(""2018-03-20T11:41:53.237Z/2018-03-20T11:46:53.237Z"", 5)","44","f"
"32696","1398","2018-03-20 11:41:57.102+00","pause(""2018-03-20T11:41:57.090Z/2018-03-20T11:46:57.090Z"", 5)","44","f"
"32697","1399","2018-03-20 11:41:59.105+00","pause(""2018-03-20T11:41:59.087Z/2018-03-20T11:46:59.087Z"", 5)","44","f"
"32698","1400","2018-03-20 11:42:01.055+00","pause(""2018-03-20T11:42:01.037Z/2018-03-20T11:47:01.037Z"", 5)","44","f"
"32699","1401","2018-03-20 11:42:02.03+00","pause(""2018-03-20T11:42:02.012Z/2018-03-20T11:47:02.012Z"", 5)","44","f"
"32700","1402","2018-03-20 11:42:08.606+00","pause(""2018-03-20T11:42:08.593Z/2018-03-20T11:47:08.593Z"", 5)","44","f"
"32701","1403","2018-03-20 11:42:09.683+00","pause(""2018-03-20T11:42:09.666Z/2018-03-20T11:47:09.666Z"", 5)","44","f"
"32702","1404","2018-03-20 11:42:10.613+00","pause(""2018-03-20T11:42:10.592Z/2018-03-20T11:47:10.592Z"", 5)","44","f"
"32703","1405","2018-03-20 11:42:12.409+00","pause(""2018-03-20T11:42:12.396Z/2018-03-20T11:47:12.396Z"", 5)","44","f"
"32704","1406","2018-03-20 11:42:14.407+00","pause(""2018-03-20T11:42:14.395Z/2018-03-20T11:47:14.395Z"", 5)","44","f"
"32705","1407","2018-03-20 11:42:16.803+00","pause(""2018-03-20T11:42:16.783Z/2018-03-20T11:47:16.783Z"", 5)","44","f"
"32706","1408","2018-03-20 11:42:17.722+00","pause(""2018-03-20T11:42:17.710Z/2018-03-20T11:47:17.710Z"", 5)","44","f"
"32707","1409","2018-03-20 11:42:18.649+00","pause(""2018-03-20T11:42:18.636Z/2018-03-20T11:47:18.636Z"", 5)","44","f"
"32708","1410","2018-03-20 11:42:19.735+00","pause(""2018-03-20T11:42:19.709Z/2018-03-20T11:47:19.709Z"", 5)","44","f"
"32709","1411","2018-03-20 11:42:23.474+00","pause(""2018-03-20T11:42:23.462Z/2018-03-20T11:47:23.462Z"", 5)","44","f"
"32710","1412","2018-03-20 11:42:33.672+00","pause(""2018-03-20T11:42:33.651Z/2018-03-20T11:47:33.651Z"", 5)","44","f"
"32711","1413","2018-03-20 11:42:37.466+00","pause(""2018-03-20T11:42:37.454Z/2018-03-20T11:47:37.454Z"", 5)","44","f"
"32712","1414","2018-03-20 11:42:38.44+00","pause(""2018-03-20T11:42:38.429Z/2018-03-20T11:47:38.429Z"", 5)","44","f"
"32713","1415","2018-03-20 11:42:40.447+00","pause(""2018-03-20T11:42:40.427Z/2018-03-20T11:47:40.427Z"", 5)","44","f"
"32714","1416","2018-03-20 11:42:48.394+00","pause(""2018-03-20T11:42:48.373Z/2018-03-20T11:47:48.373Z"", 5)","44","f"
"32715","1417","2018-03-20 11:42:50.287+00","pause(""2018-03-20T11:42:50.275Z/2018-03-20T11:47:50.275Z"", 5)","44","f"
"32716","1418","2018-03-20 11:42:51.213+00","pause(""2018-03-20T11:42:51.201Z/2018-03-20T11:47:51.201Z"", 5)","44","f"
"32717","1419","2018-03-20 11:42:59.265+00","pause(""2018-03-20T11:42:59.245Z/2018-03-20T11:47:59.245Z"", 5)","44","f"
"32718","1420","2018-03-20 11:43:03.596+00","pause(""2018-03-20T11:43:03.584Z/2018-03-20T11:48:03.584Z"", 5)","44","f"
"32719","1421","2018-03-20 11:43:14.516+00","pause(""2018-03-20T11:43:14.503Z/2018-03-20T11:48:14.503Z"", 5)","44","f"
"32720","1422","2018-03-20 11:43:18.904+00","pause(""2018-03-20T11:43:18.891Z/2018-03-20T11:48:18.891Z"", 5)","44","f"
"32721","1423","2018-03-20 11:43:19.943+00","pause(""2018-03-20T11:43:19.915Z/2018-03-20T11:48:19.915Z"", 5)","44","f"
"32722","1424","2018-03-20 11:43:20.909+00","pause(""2018-03-20T11:43:20.891Z/2018-03-20T11:48:20.891Z"", 5)","44","f"
"32723","1425","2018-03-20 11:43:23.836+00","pause(""2018-03-20T11:43:23.815Z/2018-03-20T11:48:23.815Z"", 5)","44","f"
"32724","1426","2018-03-20 11:43:24.809+00","pause(""2018-03-20T11:43:24.790Z/2018-03-20T11:48:24.790Z"", 5)","44","f"
"32725","1427","2018-03-20 11:43:27.093+00","pause(""2018-03-20T11:43:27.081Z/2018-03-20T11:48:27.081Z"", 5)","44","f"
"32726","1428","2018-03-20 11:43:28.693+00","pause(""2018-03-20T11:43:28.604Z/2018-03-20T11:48:28.604Z"", 5)","44","f"
"32727","1429","2018-03-20 11:43:30.946+00","pause(""2018-03-20T11:43:30.934Z/2018-03-20T11:48:30.934Z"", 5)","44","f"
"32728","1430","2018-03-20 11:43:31.871+00","pause(""2018-03-20T11:43:31.859Z/2018-03-20T11:48:31.859Z"", 5)","44","f"
"32729","1431","2018-03-20 11:43:35.722+00","pause(""2018-03-20T11:43:35.711Z/2018-03-20T11:48:35.711Z"", 5)","44","f"
"32730","1432","2018-03-20 11:43:36.551+00","pause(""2018-03-20T11:43:36.539Z/2018-03-20T11:48:36.539Z"", 5)","44","f"
"32731","1433","2018-03-20 11:43:39.092+00","pause(""2018-03-20T11:43:39.074Z/2018-03-20T11:48:39.074Z"", 5)","44","f"
"32732","1434","2018-03-20 11:43:42.016+00","pause(""2018-03-20T11:43:41.999Z/2018-03-20T11:48:41.999Z"", 5)","44","f"
"32733","1435","2018-03-20 11:43:43.046+00","unpause(""2018-03-20T11:38:10.985Z/2018-03-20T11:43:10.985Z"", 5)","44","f"
"32734","1436","2018-03-20 11:43:43.963+00","pause(""2018-03-20T11:43:43.960Z/2018-03-20T11:48:43.960Z"", 5)","44","f"
"32735","1437","2018-03-20 11:43:46.91+00","pause(""2018-03-20T11:43:46.873Z/2018-03-20T11:48:46.873Z"", 5)","44","f"
"32736","1438","2018-03-20 11:43:48.844+00","pause(""2018-03-20T11:43:48.824Z/2018-03-20T11:48:48.824Z"", 5)","44","f"
"32737","1439","2018-03-20 11:43:55.029+00","pause(""2018-03-20T11:43:55.016Z/2018-03-20T11:48:55.016Z"", 5)","44","f"
"32738","1440","2018-03-20 11:43:56.929+00","pause(""2018-03-20T11:43:56.916Z/2018-03-20T11:48:56.916Z"", 5)","44","f"
"32739","1441","2018-03-20 11:43:57.952+00","pause(""2018-03-20T11:43:57.941Z/2018-03-20T11:48:57.941Z"", 5)","44","f"
"32740","1442","2018-03-20 11:44:00.493+00","pause(""2018-03-20T11:44:00.475Z/2018-03-20T11:49:00.475Z"", 5)","44","f"
"32741","1443","2018-03-20 11:44:04.295+00","pause(""2018-03-20T11:44:04.278Z/2018-03-20T11:49:04.278Z"", 5)","44","f"
"32742","1444","2018-03-20 11:44:06.245+00","pause(""2018-03-20T11:44:06.228Z/2018-03-20T11:49:06.228Z"", 5)","44","f"
"32743","1445","2018-03-20 11:44:08.14+00","pause(""2018-03-20T11:44:08.129Z/2018-03-20T11:49:08.129Z"", 5)","44","f"
"32744","1446","2018-03-20 11:44:10.097+00","pause(""2018-03-20T11:44:10.079Z/2018-03-20T11:49:10.079Z"", 5)","44","f"
"32745","1447","2018-03-20 11:44:11.016+00","pause(""2018-03-20T11:44:11.005Z/2018-03-20T11:49:11.005Z"", 5)","44","f"
"32746","1448","2018-03-20 11:44:11.999+00","pause(""2018-03-20T11:44:11.981Z/2018-03-20T11:49:11.981Z"", 5)","44","f"
"32747","1449","2018-03-20 11:44:12.975+00","pause(""2018-03-20T11:44:12.954Z/2018-03-20T11:49:12.954Z"", 5)","44","f"
"32748","1450","2018-03-20 11:44:14.341+00","pause(""2018-03-20T11:44:14.322Z/2018-03-20T11:49:14.322Z"", 5)","44","f"
"32749","1451","2018-03-20 11:44:17.319+00","pause(""2018-03-20T11:44:17.295Z/2018-03-20T11:49:17.295Z"", 5)","44","f"
"32750","1452","2018-03-20 11:44:18.919+00","pause(""2018-03-20T11:44:18.902Z/2018-03-20T11:49:18.902Z"", 5)","44","f"
"32751","1453","2018-03-20 11:44:20.329+00","pause(""2018-03-20T11:44:20.316Z/2018-03-20T11:49:20.316Z"", 5)","44","f"
"32752","1454","2018-03-20 11:44:26.276+00","pause(""2018-03-20T11:44:26.264Z/2018-03-20T11:49:26.264Z"", 5)","44","f"
"32753","1455","2018-03-20 11:44:29.2+00","pause(""2018-03-20T11:44:29.190Z/2018-03-20T11:49:29.190Z"", 5)","44","f"
"32754","1456","2018-03-20 11:44:30.207+00","unpause(""2018-03-20T11:39:30.205Z/2018-03-20T11:44:30.205Z"", 5)","44","f"
"32755","1457","2018-03-20 11:44:31.102+00","pause(""2018-03-20T11:44:31.091Z/2018-03-20T11:49:31.091Z"", 5)","44","f"
"32756","1458","2018-03-20 11:44:32.19+00","pause(""2018-03-20T11:44:32.164Z/2018-03-20T11:49:32.164Z"", 5)","44","f"
"32757","1459","2018-03-20 11:44:33.131+00","unpause(""2018-03-20T11:39:33.130Z/2018-03-20T11:44:33.130Z"", 5)","44","f"
"32758","1460","2018-03-20 11:44:35.1+00","pause(""2018-03-20T11:44:35.087Z/2018-03-20T11:49:35.087Z"", 5)","44","f"
"32759","1461","2018-03-20 11:44:36.66+00","pause(""2018-03-20T11:44:36.647Z/2018-03-20T11:49:36.647Z"", 5)","44","f"
"32760","1462","2018-03-20 11:44:38.056+00","unpause(""2018-03-20T11:39:38.053Z/2018-03-20T11:44:38.053Z"", 5)","44","f"
"32761","1463","2018-03-20 11:44:38.22+00","pause(""2018-03-20T11:44:38.213Z/2018-03-20T11:49:38.213Z"", 5)","44","f"
"32762","1464","2018-03-20 11:44:38.983+00","unpause(""2018-03-20T11:39:38.980Z/2018-03-20T11:44:38.980Z"", 5)","44","f"
"32763","1465","2018-03-20 11:44:39.862+00","unpause(""2018-03-20T11:39:39.859Z/2018-03-20T11:44:39.859Z"", 5)","44","f"
"32764","1466","2018-03-20 11:44:41.371+00","unpause(""2018-03-20T11:39:41.369Z/2018-03-20T11:44:41.369Z"", 5)","44","f"
"32765","1467","2018-03-20 11:44:41.881+00","pause(""2018-03-20T11:44:41.864Z/2018-03-20T11:49:41.864Z"", 5)","44","f"
"32766","1468","2018-03-20 11:44:42.443+00","unpause(""2018-03-20T11:39:42.441Z/2018-03-20T11:44:42.441Z"", 5)","44","f"
"32767","1469","2018-03-20 11:44:42.851+00","pause(""2018-03-20T11:44:42.839Z/2018-03-20T11:49:42.839Z"", 5)","44","f"
"32768","1470","2018-03-20 11:44:43.883+00","pause(""2018-03-20T11:44:43.862Z/2018-03-20T11:49:43.862Z"", 5)","44","f"
"32769","1471","2018-03-20 11:44:44.833+00","unpause(""2018-03-20T11:39:44.830Z/2018-03-20T11:44:44.830Z"", 5)","44","f"
"32770","1472","2018-03-20 11:44:46.215+00","pause(""2018-03-20T11:44:46.202Z/2018-03-20T11:49:46.202Z"", 5)","44","f"
"32771","1473","2018-03-20 11:44:48.782+00","unpause(""2018-03-20T11:39:48.779Z/2018-03-20T11:44:48.779Z"", 5)","44","f"
"32772","1474","2018-03-20 11:44:49.091+00","pause(""2018-03-20T11:44:49.079Z/2018-03-20T11:49:49.079Z"", 5)","44","f"
"32773","1475","2018-03-20 11:44:50.017+00","pause(""2018-03-20T11:44:50.005Z/2018-03-20T11:49:50.005Z"", 5)","44","f"
"32774","1476","2018-03-20 11:44:50.992+00","pause(""2018-03-20T11:44:50.981Z/2018-03-20T11:49:50.981Z"", 5)","44","f"
"32775","1477","2018-03-20 11:44:52.455+00","pause(""2018-03-20T11:44:52.442Z/2018-03-20T11:49:52.442Z"", 5)","44","f"
"32776","1478","2018-03-20 11:44:54.411+00","pause(""2018-03-20T11:44:54.393Z/2018-03-20T11:49:54.393Z"", 5)","44","f"
"32777","1479","2018-03-20 11:44:55.385+00","pause(""2018-03-20T11:44:55.368Z/2018-03-20T11:49:55.368Z"", 5)","44","f"
"32778","1480","2018-03-20 11:44:58.117+00","pause(""2018-03-20T11:44:58.097Z/2018-03-20T11:49:58.097Z"", 5)","44","f"
"32779","1481","2018-03-20 11:44:59.308+00","unpause(""2018-03-20T11:39:59.260Z/2018-03-20T11:44:59.260Z"", 5)","44","f"
"32780","1482","2018-03-20 11:45:01.115+00","unpause(""2018-03-20T11:40:01.112Z/2018-03-20T11:45:01.112Z"", 5)","44","f"
"32781","1483","2018-03-20 11:45:02.497+00","pause(""2018-03-20T11:45:02.485Z/2018-03-20T11:50:02.485Z"", 5)","44","f"
"32782","1484","2018-03-20 11:45:05.159+00","unpause(""2018-03-20T11:40:05.156Z/2018-03-20T11:45:05.156Z"", 5)","44","f"
"32783","1485","2018-03-20 11:45:05.172+00","unpause(""2018-03-20T11:40:05.157Z/2018-03-20T11:45:05.157Z"", 5)","44","f"
"32784","1486","2018-03-20 11:45:07.372+00","pause(""2018-03-20T11:45:07.360Z/2018-03-20T11:50:07.360Z"", 5)","44","f"
"32785","1487","2018-03-20 11:45:12.128+00","unpause(""2018-03-20T11:40:12.034Z/2018-03-20T11:45:12.034Z"", 5)","44","f"
"32786","1488","2018-03-20 11:45:13.197+00","unpause(""2018-03-20T11:40:13.104Z/2018-03-20T11:45:13.104Z"", 5)","44","f"
"32787","1489","2018-03-20 11:45:17.24+00","unpause(""2018-03-20T11:40:16.030Z/2018-03-20T11:45:16.030Z"", 5)","44","f"
"32788","1490","2018-03-20 11:45:22.933+00","unpause(""2018-03-20T11:40:17.931Z/2018-03-20T11:45:17.931Z"", 5)","44","f"
"32789","1491","2018-03-20 11:45:24.894+00","unpause(""2018-03-20T11:40:19.247Z/2018-03-20T11:45:19.247Z"", 5)","44","f"
"32790","1492","2018-03-20 11:45:25.65+00","unpause(""2018-03-20T11:40:20.124Z/2018-03-20T11:45:20.124Z"", 5)","44","f"
"32791","1493","2018-03-20 11:45:41.184+00","unpause(""2018-03-20T11:40:26.754Z/2018-03-20T11:45:26.754Z"", 5)","44","f"
"32792","1494","2018-03-20 11:45:41.916+00","pause(""2018-03-20T11:45:41.851Z/2018-03-20T11:50:41.851Z"", 5)","44","f"
"32793","1495","2018-03-20 11:45:47.93+00","unpause(""2018-03-20T11:40:29.728Z/2018-03-20T11:45:29.728Z"", 5)","44","f"
"32794","1496","2018-03-20 11:45:53.126+00","pause(""2018-03-20T11:45:53.063Z/2018-03-20T11:50:53.063Z"", 5)","44","f"
"32795","1497","2018-03-20 11:45:56.843+00","unpause(""2018-03-20T11:40:35.042Z/2018-03-20T11:45:35.042Z"", 5)","44","f"
"32796","1498","2018-03-20 11:45:58.105+00","unpause(""2018-03-20T11:40:36.017Z/2018-03-20T11:45:36.017Z"", 5)","44","f"
"32797","1499","2018-03-20 11:46:05.74+00","unpause(""2018-03-20T11:40:39.527Z/2018-03-20T11:45:39.527Z"", 5)","44","f"
"32798","1500","2018-03-20 11:46:08.302+00","unpause(""2018-03-20T11:40:40.990Z/2018-03-20T11:45:40.990Z"", 5)","44","f"
"32799","1501","2018-03-20 11:46:23.557+00","unpause(""2018-03-20T11:40:47.961Z/2018-03-20T11:45:47.961Z"", 5)","44","f"
"32800","1502","2018-03-20 11:46:43.668+00","unpause(""2018-03-20T11:40:55.859Z/2018-03-20T11:45:55.859Z"", 5)","44","f"
"32801","1503","2018-03-20 11:46:50.771+00","unpause(""2018-03-20T11:40:58.540Z/2018-03-20T11:45:58.540Z"", 5)","44","f"
"32802","1504","2018-03-20 11:47:09.23+00","unpause(""2018-03-20T11:41:00.539Z/2018-03-20T11:46:00.539Z"", 5)","44","f"
"32803","1505","2018-03-20 11:47:16.49+00","unpause(""2018-03-20T11:41:04.975Z/2018-03-20T11:46:04.975Z"", 5)","44","f"
"32804","1506","2018-03-20 11:47:35.187+00","unpause(""2018-03-20T11:41:10.483Z/2018-03-20T11:46:10.483Z"", 5)","44","f"
"32805","1507","2018-03-20 11:47:36.32+00","unpause(""2018-03-20T11:41:11.459Z/2018-03-20T11:46:11.459Z"", 5)","44","f"
"32806","1508","2018-03-20 11:47:37.136+00","unpause(""2018-03-20T11:41:12.336Z/2018-03-20T11:46:12.336Z"", 5)","44","f"
"32807","1509","2018-03-20 11:47:38.299+00","unpause(""2018-03-20T11:41:13.360Z/2018-03-20T11:46:13.360Z"", 5)","44","f"
"32808","1510","2018-03-20 11:47:47.317+00","unpause(""2018-03-20T11:41:18.381Z/2018-03-20T11:46:18.381Z"", 5)","44","f"
"32809","1511","2018-03-20 11:47:53.497+00","unpause(""2018-03-20T11:41:19.356Z/2018-03-20T11:46:19.356Z"", 5)","44","f"
"32810","1512","2018-03-20 11:48:02.257+00","unpause(""2018-03-20T11:41:20.721Z/2018-03-20T11:46:20.721Z"", 5)","44","f"
